anime_id,Name,English name,Other name,Score,Genres,Synopsis,Type,Episodes,Aired,Premiered,Status,Producers,Licensors,Studios,Source,Duration,Rating,Rank,Popularity,Favorites,Scored By,Members,Image URL,Release_season,Tags,Release_year,End_year,Content_Warning,Related_Mange,Related_anime,Voice_actors,staff
33255,Saiki Kusuo no Ψ-nan,The Disastrous Life of Saiki K.,斉木楠雄のΨ難,8.42,"Comedy, Supernatural","To the average person, psychic abilities might seem a blessing; for Kusuo Saiki, however, this could not be further from the truth. Gifted with a wide assortment of supernatural abilities ranging from telepathy to x-ray vision, he finds this so-called blessing to be nothing but a curse. As all the inconveniences his powers cause constantly pile up, all Kusuo aims for is an ordinary, hassle-free life—a life where ignorance is bliss.

Unfortunately, the life of a psychic is far from quiet. Though Kusuo tries to stay out of the spotlight by keeping his powers a secret from his classmates, he ends up inadvertently attracting the attention of many odd characters, such as the empty-headed Riki Nendou and the delusional Shun Kaidou. Forced to deal with the craziness of the people around him, Kusuo comes to learn that the ordinary life he has been striving for is a lot more difficult to achieve than expected.",TV,120.0,"Jul 4, 2016 to Dec 26, 2016",summer 2016,Finished Airing,"TV Tokyo, Shogakukan-Shueisha Productions, Pony Canyon, Nippon Columbia, KlockWorx, Asmik Ace, Bandai Namco Entertainment, Shueisha, Toy's Factory, Dear Stage inc.",Funimation,"J.C.Staff, Egg Firm",Manga,5 min per ep,PG-13 - Teens 13 or older,162.0,136,27640,579226.0,1036005,https://cdn.myanimelist.net/images/anime/11/80167.jpg,,,,,,,,,
50594,Suzume no Tojimari,Suzume,すずめの戸締まり,8.42,"Adventure, Fantasy","On her way to school one day, Suzume Iwato stumbles upon Souta Munakata, a young man searching for abandoned areas. The high school girl directs Souta to a nearby ruin, but out of pure curiosity, she herself decides to head to the same destination.

Once there, Suzume discovers an isolated door with a dreamlike universe lying beyond it—a place that she can see and feel, but not enter. A strange stone rests on the ground nearby, but it turns into a cat-like creature and scurries away when Suzume lifts it. Suddenly afraid, she heads back toward her school, not realizing that her act of leaving the door open will have consequences.

With the ""keystone"" released, the evil within the other universe can now freely escape and wreak havoc throughout Japan. Intending to correct her dangerous mistake, Suzume joins Souta—whose true goal is to prevent evil from festering—in finding and locking all open doors before the country is destroyed.",Movie,1.0,"Nov 11, 2022",UNKNOWN,Finished Airing,STORY,UNKNOWN,CoMix Wave Films,Original,2 hr 1 min,PG-13 - Teens 13 or older,164.0,991,3120,81585.0,226369,https://cdn.myanimelist.net/images/anime/1598/128450.jpg,,"Adventure, Mystery, Sci Fi, Original Work",2022.0,,,,,"Makoto Shinkai
Director & Original Creator & Screenplay, Masayoshi Tanaka
Character Design, Takumi Tanji
Art Director, Kenichi Tsuchiya
Animation Director","Makoto Shinkai : Director & Original Creator & Screenplay, Masayoshi Tanaka : Character Design, Takumi Tanji : Art Director, Kenichi Tsuchiya : Animation Director"
467,Koukaku Kidoutai: Stand Alone Complex,Ghost in the Shell: Stand Alone Complex,攻殻機動隊 STAND ALONE COMPLEX,8.42,"Action, Award Winning, Sci-Fi","In the not so distant future, mankind has advanced to a state where complete body transplants from flesh to machine is possible. This allows for great increases in both physical and cybernetic prowess and blurring the lines between the two worlds. However, criminals can also make full use of such technology, leading to new and sometimes, very dangerous crimes. In response to such innovative new methods, the Japanese Government has established Section 9, an independently operating police unit which deals with such highly sensitive crimes.

Led by Daisuke Aramaki and Motoko Kusanagi, Section 9 deals with such crimes over the entire social spectrum, usually with success. However, when faced with a new A level hacker nicknamed ""The Laughing Man,"" the team is thrown into a dangerous cat and mouse game, following the hacker's trail as it leaves its mark on Japan.",TV,26.0,"Oct 1, 2002 to Oct 1, 2003",fall 2002,Finished Airing,"Bandai Visual, Dentsu, Victor Entertainment, Animax, Kodansha, Trilogy Future Studio, Tokuma Shoten, Nippon Television Network","Bandai Entertainment, Manga Entertainment",Production I.G,Manga,25 min per ep,R - 17+ (violence & profanity),161.0,550,8429,160382.0,385010,https://cdn.myanimelist.net/images/anime/11/50857.jpg,,,,,,,,,
39741,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,Violet Evergarden: Eternity and the Auto Memory Doll,ヴァイオレット・エヴァーガーデン 外伝 -永遠と自動手記人形-,8.41,"Drama, Fantasy","Isabella, the daughter of the noble York family, is enrolled in an all-girls academy to be groomed into a dame worthy of nobility. However, she has given up on her future, seeing the prestigious school as nothing more than a prison from the outside world. Her family notices her struggling in her lessons and decides to hire Violet Evergarden to personally tutor her under the guise of a handmaiden. 

At first, Isabella treats Violet coldly. Violet seems to be able to do everything perfectly, leading Isabella to assume that she was born with a silver spoon. After some time together, Isabella begins to realize that Violet has had her own struggles and starts to open up to her. Isabella soon reveals that she has lost contact with her beloved younger sister, Taylor Bartlett, whom she yearns to see again. 

Having experienced the power of words through her past clientele, Violet asks if Isabella wishes to write a letter to Taylor. Will Violet be able to help Isabella convey her feelings to her long-lost sister?",Movie,1.0,"Sep 6, 2019",UNKNOWN,Finished Airing,"Shochiku, ABC Animation",Funimation,Kyoto Animation,Light novel,1 hr 31 min,PG-13 - Teens 13 or older,165.0,541,1444,228240.0,390741,https://cdn.myanimelist.net/images/anime/1667/112943.jpg,,,,,,,,,
25781,Shingeki no Kyojin: Kuinaki Sentaku,Attack on Titan: No Regrets,進撃の巨人 悔いなき選択,8.41,Action,"Many years before becoming the famed captain of the Survey Corps, a young Levi struggles to survive in the capital's garbage dump, the Underground. As the boss of his own criminal operation, Levi attempts to get by with meager earnings while aided by fellow criminals, Isabel Magnolia and Farlan Church. With little hope for the future, Levi accepts a deal from the anti-expedition faction leader Nicholas Lobov, who promises the trio citizenship aboveground if they are able to successfully assassinate Erwin Smith, a squad leader of the Survey Corps.

As Levi and Erwin cross paths, Erwin acknowledges Levi's agility and skill and gives him the option to either become part of the expedition team, or be turned over to the Military Police, to atone for his crimes. Now closer to the man they are tasked to kill, the group plans to complete their mission and save themselves from a grim demise in the dim recesses of their past home. However, they are about to learn that the surface world is not as liberating as they had thought and that sometimes, freedom can come at a heavy price.

Based on the popular spin-off manga of the same name, Shingeki no Kyojin: Kuinaki Sentaku illustrates the encounter between two of Shingeki no Kyojin's pivotal characters, as well as the events of the 23rd expedition beyond the walls.",OVA,2.0,"Dec 9, 2014 to Apr 9, 2015",UNKNOWN,Finished Airing,"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha",UNKNOWN,Wit Studio,Visual novel,27 min per ep,R - 17+ (violence & profanity),169.0,418,1865,292266.0,488704,https://cdn.myanimelist.net/images/anime/8/69497.jpg,,,,,,,,,
40787,Josee to Tora to Sakana-tachi,"Josee, the Tiger and the Fish",ジョゼと虎と魚たち,8.41,"Drama, Romance","Equipped with his passion for diving and admiration for marine biology, university student Tsuneo Suzukawa tries his best to juggle several part-time jobs to earn enough money to study abroad. But one night, in a fateful accident, he meets a girl in a wheelchair, driving his current path into a detour.

The girl, Kumiko—who prefers to be called ""Josee""—initially comes off as rude. Tsuneo, however, is then convinced by Josee's grandmother to take on the paid job to be Josee's caretaker. Despite being annoyed with her bossy demeanor, Tsuneo sees the opportunity to save more funds to support his academic dream. Nonetheless, after putting up with Josee's behavior for some time, Tsuneo tries to quit, only to discover Josee's dreams of traversing the outside world—to experience a life free from her crippling condition.

Changing his mind, Tsuneo decides to accompany Josee in exploring the wonders that the world has to offer. Through their time together, the two begin to realize that the traits that bind them may be vital toward fulfilling their respective aspirations.",Movie,1.0,"Dec 25, 2020",UNKNOWN,Finished Airing,"Shochiku, Kadokawa, Sonilude, Movie Walker",Funimation,Bones,Novel,1 hr 38 min,PG-13 - Teens 13 or older,171.0,564,5650,193103.0,381221,https://cdn.myanimelist.net/images/anime/1714/108892.jpg,,,,,,,,,
37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Kaguya-sama: Love is War,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,8.41,Comedy,"At the renowned Shuchiin Academy, Miyuki Shirogane and Kaguya Shinomiya are the student body's top representatives. Ranked the top student in the nation and respected by peers and mentors alike, Miyuki serves as the student council president. Alongside him, the vice president Kaguya—eldest daughter of the wealthy Shinomiya family—excels in every field imaginable. They are the envy of the entire student body, regarded as the perfect couple.

However, despite both having already developed feelings for the other, neither are willing to admit them. The first to confess loses, will be looked down upon, and will be considered the lesser. With their honor and pride at stake, Miyuki and Kaguya are both equally determined to be the one to emerge victorious on the battlefield of love!",TV,12.0,"Jan 12, 2019 to Mar 30, 2019",winter 2019,Finished Airing,"Aniplex, Mainichi Broadcasting System, Magic Capsule, Shueisha, JR East Marketing & Communications",Aniplex of America,A-1 Pictures,Manga,25 min per ep,PG-13 - Teens 13 or older,172.0,53,37697,1030416.0,1632893,https://cdn.myanimelist.net/images/anime/1295/106551.jpg,,,,,,,,,
46095,Vivy: Fluorite Eye's Song,Vivy -Fluorite Eye's Song-,Vivy -Fluorite Eye's Song- (ヴィヴィ -フローライトアイズソング-),8.41,"Action, Sci-Fi, Suspense","When highly evolved AIs set out to eradicate mankind, the carnage that ensues fills the air with the stench of fresh blood and burning bodies. In a desperate bid to prevent the calamity from ever occurring, a scientist bets everything on a remnant from the past.

Turning the clock back a hundred years, AIs are already an integral part of human society, programmed with specific missions meant to be carried out for their entire course of operation. Vivy, the first ever autonomous AI, is a songstress tasked with spreading happiness through her voice. In a theme park where she hardly ever gets a proper audience, she strives to pour her heart out into her performances, bound to repeat it day after day—that is, until an advanced AI from the future appears before her and enlists her help in stopping a devastating war a hundred years in the making. With no time to process the revelation that flips her world upside down, Vivy is catapulted into a century-long journey to avert the violent history yet to come.",TV,13.0,"Apr 3, 2021 to Jun 19, 2021",spring 2021,Finished Airing,Aniplex,Aniplex of America,Wit Studio,Original,24 min per ep,R - 17+ (violence & profanity),166.0,411,9993,223646.0,496658,https://cdn.myanimelist.net/images/anime/1637/115052.jpg,Spring,"Action, Drama, Sci Fi, Androids, Non-Human Protagonists, Robots, Time Travel, Original Work, Explicit Violence",2021.0,,Explicit Violence,"Vivy: Fluorite Eye's Song, Vivy prototype (Light Novel)",Vivy: Fluorite Eye's Song - To Make Everyone Happy With My Singing,"Matsumoto : Jun Fukuyama, Vivy : Atsumi Tanezaki, Estella : Youko Hikasa, Grace : Satomi Akesaka, Ophelia : Rina Hidaka, Yugo Kakitani : Tarusuke Shingaki, Antonio : Rikiya Koyama, Archive : Sayaka Oohara, Eiji Umehara
Original Concept & Screenplay & Series Composition, Tappei Nagatsuki
Original Concept & Screenplay & Series Composition, Loundraw
Original Character Design, Shinpei Ezaki
Director, Yuusuke Kubo
Assistant Director, Satoru Kousaki
Music, Yuuichi Takahashi
Character Design & Chief Animation Director, Keisuke Nozawa
Photography Director","Eiji Umehara : Original Concept & Screenplay & Series Composition, Tappei Nagatsuki : Original Concept & Screenplay & Series Composition, Loundraw : Original Character Design, Shinpei Ezaki : Director, Yuusuke Kubo : Assistant Director, Satoru Kousaki : Music, Yuuichi Takahashi : Character Design & Chief Animation Director, Keisuke Nozawa : Photography Director"
38450,Mo Dao Zu Shi: Xian Yun Pian,The Founder of Diabolism Season 2,魔道祖师 羡云篇,8.41,"Action, Adventure, Drama, Fantasy, Mystery","Continuing his masquerade as the deranged lunatic from the Lanling Jin Clan, Wei Wuxian resides in the Cloud Recesses while his former cultivation classmate, Lan Wangji, searches for answers about the demonic severed arm they have in custody. With an overwhelming dark energy emanating from the arm, the two are forced to work together in order to keep it contained. However, the demonic arm is not the only dark force lurking in the region, and as spiritual tensions rise in the mountains of the Gusu Lan Clan, it is up to the two of them to try and restore the natural order.

The story of Wei Wuxian's fall from grace continues as more light is shed on his descent into the path of demonic cultivation. The demonic arm only further strains his mischievous spirit. This is the time for him to prove that he has truly broken free from the forbidden path and is not the maniacal sorcerer that everyone remembers him to be.",ONA,8.0,"Aug 3, 2019 to Sep 21, 2019",UNKNOWN,Finished Airing,Tencent Penguin Pictures,UNKNOWN,B.CMAY PICTURES,Web novel,24 min per ep,R - 17+ (violence & profanity),167.0,1958,1165,45053.0,98261,https://cdn.myanimelist.net/images/anime/1404/106707.jpg,,,,,,,,,
36538,Natsume Yuujinchou Movie: Utsusemi ni Musubu,Natsume Yujin-cho the Movie: Ephemeral Bond,劇場版 夏目友人帳 ～うつせみに結ぶ～,8.41,"Drama, Slice of Life, Supernatural","Takashi Natsume and his spirit companion Madara, nicknamed ""Nyanko,"" continue returning the names of spirits from the Book of Friends given by his late grandmother Reiko Natsume.

On his way back from school one day, Takashi encounters a lurking spirit named Monmonbou, who recalls memories of Takashi's grandmother after hearing his name. Takashi's natural curiosity leads him to explore a mysterious town where his grandmother used to live. Befriending her old acquaintance Yorie Tsumura and Yorie's son Mukuo, Takashi unveils more of his grandmother's past.

In the meantime, Nyanko detours for food and stumbles upon a suspicious ""Spirit Seed,"" which miraculously sprouts into a fruit tree overnight. Giving in to temptation, Nyanko consumes the fruit, splitting him into three. Seeking a solution to Nyanko's predicament, Takashi and his friends lend a hand, unexpectedly uncovering more secrets the town holds in the process.",Movie,1.0,"Sep 29, 2018",UNKNOWN,Finished Airing,Aniplex,Aniplex of America,Shuka,Manga,1 hr 44 min,PG-13 - Teens 13 or older,168.0,2467,188,23523.0,67663,https://cdn.myanimelist.net/images/anime/1250/94846.jpg,,,,,,,,,
136,Hunter x Hunter,Hunter x Hunter,HUNTER×HUNTER（ハンター×ハンター）,8.41,"Action, Adventure, Fantasy","Hunters are specialized in a wide variety of fields, ranging from treasure hunting to cooking. They have access to otherwise unavailable funds and information that allow them to pursue their dreams and interests. However, being a hunter is a special privilege, only attained by taking a deadly exam with an extremely low success rate.

Gon Freecss, a 12-year-old boy with the hope of finding his missing father, sets out on a quest to take the Hunter Exam. Along the way, he picks up three companions who also aim to take the dangerous test: the revenge-seeking Kurapika, aspiring doctor Leorio Paladiknight, and a mischievous child the same age as Gon, Killua Zoldyck.

As the four aspiring hunters embark on a perilous adventure, they fight for their dreams while defying the odds.",TV,62.0,"Oct 16, 1999 to Mar 31, 2001",fall 1999,Finished Airing,Fuji TV,VIZ Media,Nippon Animation,Manga,23 min per ep,PG-13 - Teens 13 or older,170.0,357,10442,275467.0,564771,https://cdn.myanimelist.net/images/anime/1305/132237.jpg,Fall ,"Action, Adventure, Fantasy, Shounen, Martial Arts, Superpowers, Based on a Manga, Violence",1999.0,2001.0,Violence,"Hunter x Hunter, Hunter x Hunter: Kurapika Tsuioku-hen","Hunter x Hunter: Jump Super Anime Tour 1998, Hunter x Hunter OVA, Hunter x Hunter OVA 2: Greed Island, Hunter x Hunter OVA 3: Greed Island Final, Hunter x Hunter (2011), Hunter x Hunter: Phantom Rouge, Hunter x Hunter: The Last Mission","Gon Freecss : Junko Takeuchi, Killua Zoldyck : Kanako Mitsuhashi, Kurapika : Yuki Kaida, Leorio Paladiknight : Hozumi Gouda, Chrollo Lucilfer : Yoshikazu Nagano, Hisoka Morow : Hiroki Takahashi, Shalnark : Yasuhiro Takato, Shizuku Murasaki : Atsuko Bungo, Yoshihiro Togashi
Original Creator, Kazuhiro Furuhashi
Director, Toshihiko Sahashi
Music, Takayuki Gotou
Character Design, Tetsuo Daitoku
Producer, Masahiro Hosoda
Episode Director & Storyboard, Masashi Sogo
Screenplay, Nobuaki Kishima
Screenplay","Yoshihiro Togashi : Original Creator, Kazuhiro Furuhashi : Director, Toshihiko Sahashi : Music, Takayuki Gotou : Character Design, Tetsuo Daitoku : Producer, Masahiro Hosoda : Episode Director & Storyboard, Masashi Sogo : Screenplay, Nobuaki Kishima : Screenplay"
35851,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,Maquia: When the Promised Flower Blooms,さよならの朝に約束の花をかざろう,8.4,"Drama, Fantasy","Maquia is a member of a special race called the Iorph—mystical beings who can live for hundreds of years and remain separate from the lives and daily troubles of mankind. However, Maquia has always felt lonely despite being surrounded by her people, as she was orphaned from a young age. She daydreams about the outside world, but dares not travel from her home due to the warnings of the clan's chief.

One day however, the outside world finds her, as the power-hungry kingdom of Mezarte invades her homeland. They already have what is left of the giant dragons, the Renato, under their control, and now their king wishes to add the immortality of the Iorph to his bloodline.

The humans and their Renato ravage the Iorph homeland and kill most of its inhabitants. Caught in the midst of the attack, Maquia is carried off by one of the Renato that has gone berserk. It soon dies, and she is left deserted in a forest far from home, now truly alone save for the cries of a single baby off in the distance. Maquia finds the baby in a destroyed village and decides to raise him as her own, naming him Ariel. Although she knows nothing of the human world, how to raise a child that ages much faster than her, or how to live with the smoldering loneliness inside, she is determined to make it all work somehow.",Movie,1.0,"Feb 24, 2018",UNKNOWN,Finished Airing,"Bandai Visual, Lantis, Rakuonsha, Showgate, Hakuhodo DY Music & Pictures, Cygames",Eleven Arts,P.A. Works,Original,1 hr 54 min,PG-13 - Teens 13 or older,176.0,528,6995,177284.0,403624,https://cdn.myanimelist.net/images/anime/11/89556.jpg,,,,,,,,,
5028,Major S5,UNKNOWN,メジャー,8.4,Sports,"The Baseball World Cup is nearing, and Gorou Honda is eager to represent his country. However, one small problem stands in his way: the team roster has already been selected, and he is not a part of it. 

Nonetheless, Gorou remains adamant to join. He becomes a practice pitcher for the Japanese national team, hoping to demonstrate his incredible speed and skills to the team's manager. Fortunately, Gorou is given the chance to prove his worth: he must show an impressive performance in the upcoming practice match involving the veteran Japanese team and the young players who hope to replace them. 

The World Cup will bring together some of the strongest players from around the globe. It will also set the stage for Gorou's long-awaited showdown with his longtime rival, Joe Gibson.",TV,25.0,"Jan 10, 2009 to Jun 27, 2009",winter 2009,Finished Airing,"Shogakukan-Shueisha Productions, NHK",UNKNOWN,SynergySP,Manga,24 min per ep,PG-13 - Teens 13 or older,175.0,2442,627,40303.0,68897,https://cdn.myanimelist.net/images/anime/9/75218.jpg,,,,,,,,,
32366,Gintama°: Aizome Kaori-hen,Gintama: Love Incense Arc,銀魂　愛染香篇,8.4,Comedy,"The red-light district, Yoshiwara, is suddenly taken over by ""Aizen Kou,"" an incense that has the ability to make anyone fall in love with the first person they see. Having been outlawed for its strong potency, the love drug was thought to have disappeared from the red-light district for good; however, it seems to have found its way back inside Yoshiwara's walls and now has the entire district under its influence.

Of those affected is the cold-hearted Hyakka captain, Tsukuyo, and the first person she sees after inhaling the smoke is none other than the brazen Yorozuya leader, Gintoki Sakata. Unbeknownst to everyone else though, she was already attracted to Gintoki. With those hidden feelings now intensified, Tsukuyo must overcome her afflictions and work with the Yorozuya to return everyone back to normal.",OVA,2.0,"Aug 4, 2016 to Nov 4, 2016",UNKNOWN,Finished Airing,"TV Tokyo, Dentsu",UNKNOWN,Bandai Namco Pictures,Manga,26 min per ep,PG-13 - Teens 13 or older,173.0,2191,133,42960.0,81636,https://cdn.myanimelist.net/images/anime/1962/133573.jpg,,,,,,,,,
44070,Tian Guan Ci Fu Special,Heaven Official's Blessing Special,天官赐福特别节目,8.4,"Drama, Supernatural","Xie Lian and Hua Cheng recount their recent adventures during a quiet night at Puqi Shrine. Amidst the serenity, the Crimson Rain Sought Flower reveals a little more about Xie Lian's true character, and an embarrassing memory reminds him of how much he has changed since his previous ascensions. However, no matter how much time has passed, Xie Lian never fails to believe in the good he sees in the people around him. Though the heavens may ridicule him, his words and actions have earned him the most devout of followers.",ONA,1.0,"Feb 16, 2021",UNKNOWN,Finished Airing,bilibili,UNKNOWN,Haoliners Animation League,Web novel,22 min,PG-13 - Teens 13 or older,174.0,3314,401,20177.0,39477,https://cdn.myanimelist.net/images/anime/1043/110306.jpg,,,,,,,,,
37965,Kaze ga Tsuyoku Fuiteiru,Run with the Wind,風が強く吹いている,8.39,"Drama, Sports","Former ace runner of Sendai Josei High School, Kakeru Kurahara is chased away from a convenience store for shoplifting. Shaking off his pursuer, he runs into Haiji Kiyose, another student from his university. Haiji is impressed by Kakeru's agility and persuades him to live in Chikusei-sou, the run-down apartment where Haiji resides along with eight other students. Having lost his entire apartment deposit at a mahjong parlor, Kakeru accepts the offer reluctantly.

However, Haiji reveals a secret during Kakeru's welcoming party: the apartment is actually the dormitory of the Kansei University Track Club. He unveils his ultimate goal of participating in the Hakone Ekiden—one of the most prominent university marathon relay races in Japan. Unfortunately, all the residents apart from Haiji and Kakeru are complete running novices. Worse still, none of the inhabitants are even remotely interested in being involved with Haiji's ridiculous plan! With only months before the deadline, will the fourth-year student be able to convince them otherwise and realize his elusive dream of running in the Hakone Ekiden?",TV,23.0,"Oct 3, 2018 to Mar 27, 2019",fall 2018,Finished Airing,"Movic, Nippon Television Network, TOHO animation, Toy's Factory, Cygames, Yomiuri Shimbun, MediaLink Entertainment Limited",Sentai Filmworks,Production I.G,Novel,23 min per ep,PG-13 - Teens 13 or older,177.0,788,5820,130556.0,285359,https://cdn.myanimelist.net/images/anime/1936/129119.jpg,,,,,,,,,
36275,Natsume Yuujinchou Roku Specials,Natsume's Book of Friends Season 6 Specials,夏目友人帳 陸 特別編,8.39,"Drama, Slice of Life, Supernatural","Suzunaru no Kirikabu 
On a hot summer day, Takashi Natsume and his feline companion Madara take a walk to buy jelly. Suddenly a truck passes the two, running over an old, masked man who asks Natsume for help. The mysterious individual turns out to be a youkai, the spirit of the Suzunaru tree that was recently hit by lightning and cut down. As the tree withers away, the youkai requests Natsume to fulfill his one final wish: to bring him water every day until he draws his last breath.

Mugen no Kakera 
Tamami, a young schoolgirl, counts her steps through a forest, following instructions on a piece of paper. She stops to take a break and falls asleep but is awakened by an odd talking cat. Through meeting the cat and his human partner, Natsume, she learns that the forest has its own separate world from the contemporary, where one can see things otherwise invisible. Putting her trust in the duo, Tamami tells them about the story of how she helped a white owl that reappeared in her dreams to lead her back inside the bizarre forest.",Special,2.0,"Sep 27, 2017 to Oct 25, 2017",UNKNOWN,Finished Airing,NAZ,UNKNOWN,Shuka,Manga,23 min per ep,PG-13 - Teens 13 or older,179.0,3104,69,19382.0,44300,https://cdn.myanimelist.net/images/anime/10/87615.jpg,,,,,,,,,
35557,Houseki no Kuni,Land of the Lustrous,宝石の国,8.39,"Action, Drama, Fantasy, Mystery","In the mysterious future, crystalline organisms called Gems inhabit a world that has been destroyed by six meteors. Each Gem is assigned a role in order to fight against the Lunarians, a species who attacks them in order to shatter their bodies and use them as decorations. 

Phosphophyllite, also known as Phos, is a young and fragile Gem who dreams of helping their friends in the war effort. Instead, they are told to compile an encyclopedia because of their delicate condition. After begrudgingly embarking on this task, Phos meets Cinnabar, an intelligent gem who has been relegated to patrolling the isolated island at night because of the corrosive poison their body creates. After seeing how unhappy Cinnabar is, Phos decides to find a role that both of the rejected Gems can enjoy. Houseki no Kuni follows Phos' efforts to be useful and protect their fellow Gems.",TV,12.0,"Oct 7, 2017 to Dec 23, 2017",fall 2017,Finished Airing,"Mainichi Broadcasting System, Kodansha, Movic, AT-X, TOHO animation, Tokyo MX, Q-Tec, Kyoraku Industrial Holdings, BS11",Sentai Filmworks,Orange,Manga,24 min per ep,PG-13 - Teens 13 or older,180.0,483,12668,185703.0,434536,https://cdn.myanimelist.net/images/anime/3/88293.jpg,,,,,,,,,
39551,Tensei shitara Slime Datta Ken 2nd Season,That Time I Got Reincarnated as a Slime Season 2,転生したらスライムだった件,8.39,"Action, Adventure, Comedy, Fantasy","Taking a break from his time as a teacher, the powerful slime Rimuru Tempest returns to his kingdom, eponymously named Tempest, just in time to begin negotiations with a nearby nation—the Kingdom of Eurazania. While the negotiations are anything but peaceful, they do end successfully, allowing Rimuru to return and finish teaching. When trying to again return to Tempest, this time permanently, Rimuru is stopped by a mysterious figure who is somehow able to constrain the many magical abilities he has at his disposal. 

In Tempest, the situation is even worse. A group of unknown humans has invaded the land and are assaulting its citizens, both influential and innocent. They are not just trying to bring harm either—they have the intent to kill. Can Rimuru overcome his powerful and dangerous foe and return to Tempest before it is too late?",TV,12.0,"Jan 12, 2021 to Mar 30, 2021",winter 2021,Finished Airing,Kodansha,Funimation,8bit,Manga,23 min per ep,PG-13 - Teens 13 or older,183.0,181,10380,499482.0,874549,https://cdn.myanimelist.net/images/anime/1271/109841.jpg,,,,,,,,,
5205,Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),The Garden of Sinners Chapter 7: A Study in Murder - Part 2,劇場版 空の境界 the Garden of sinners 第七章『殺人考察（後）』,8.39,"Action, Mystery, Romance, Supernatural, Suspense","In February 1999, a string of murders has Shiki Ryougi and Mikiya Kokutou on edge. These crimes share a disturbing resemblance to a similar set of homicides from 1995, when Shiki and Mikiya first met, and awaken a dark, murderous desire that has laid dormant within Shiki's soul ever since then.

With Shiki under suspicion due to her involvement in the past killings and supposed resemblance to the killer, she and Mikiya set out to find the true perpetrator. In the midst of their separate investigations, Mikiya grows increasingly concerned with Shiki's well-being and hurries to find the one responsible in order to protect Shiki from her own impulses. With the lead he receives from his cousin, police investigator Daisuke Akimi, Mikiya is led into the underbelly of Mifune City, as the salvation of Shiki's soul lies in his determination to prove her innocence once and for all.",Movie,1.0,"Aug 8, 2009",UNKNOWN,Finished Airing,Notes,Aniplex of America,ufotable,Light novel,2 hr 1 min,R - 17+ (violence & profanity),182.0,1115,2261,108703.0,200492,https://cdn.myanimelist.net/images/anime/9/56619.jpg,,,,,,,,,
49926,Kimetsu no Yaiba: Mugen Ressha-hen,Demon Slayer: Kimetsu no Yaiba Mugen Train Arc,鬼滅の刃 無限列車編,8.39,"Action, Fantasy","A mysterious string of disappearances on a certain train has caught the attention of the Demon Slayer Corps, and they have sent one of their best to exterminate what can only be a demon responsible. However, the plan to board the Mugen Train is delayed by a lesser demon who is terrorizing the mechanics and targeting a kind, elderly woman and her granddaughter. Kyoujurou Rengoku, the Flame Pillar, must eliminate the threat before boarding the train.

Sent to assist the Pillar, Tanjirou Kamado, Inosuke Hashibira, and Zenitsu Agatsuma enter the train prepared to fight. But their monstrous target already has a devious plan in store for them and the two hundred passengers: by delving deep into their consciousness, the demon intends to obliterate everyone in a stunning display of the power held by the Twelve Demon Moons.",TV,7.0,"Oct 10, 2021 to Nov 28, 2021",fall 2021,Finished Airing,"Aniplex, Shueisha",UNKNOWN,ufotable,Manga,24 min per ep,R - 17+ (violence & profanity),178.0,306,3932,371739.0,631752,https://cdn.myanimelist.net/images/anime/1065/118763.jpg,,,,,,,,,
30709,Kamisama Hajimemashita: Kako-hen,UNKNOWN,神様はじめました～過去編～,8.39,"Comedy, Fantasy, Romance","While playing in the snow one day at her shrine, the land god Nanami Momozono witnesses her familiar—the fox youkai Tomoe—collapse, with dark markings appearing on his body. Tomoe's former master, Lord Mikage, appears after his long absence and places Tomoe into a magical pocket mirror in order to stave off his ailment.

Mikage explains that long ago, before he and Tomoe had met, the fox youkai was in love with a human woman. Seeking to live as a human with his beloved, he made a deal with a fallen god, but he only ended up cursed and dying. When Mikage discovered Tomoe, the god made the youkai forget his human love as a quick solution. However, something has changed recently to reactivate the curse; Tomoe has fallen in love with his new human master, Nanami. Since there is no way to stop the curse, Nanami wants to stop Tomoe from getting cursed in the first place by traveling back through time, even if it means they may never meet. As Nanami travels back hundreds of years to save her precious familiar, she discovers that she is far more closely bonded to Tomoe than she previously thought.",OVA,4.0,"Aug 20, 2015 to Aug 19, 2016",UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,TMS Entertainment,Manga,30 min per ep,PG-13 - Teens 13 or older,181.0,1365,980,78255.0,159250,https://cdn.myanimelist.net/images/anime/3/81250.jpg,,,,,,,,,
